Source,Target,Weight,Type
NAME:BAMFORD|CE,ORCID:0000-0002-2294-5721,1,undirected
NAME:BANDUR|A,NAME:SASMOKO|S,1,undirected
NAME:BANDUR|A,NAME:SO|IG,1,undirected
NAME:BANDUR|A,ORCID:0000-0002-6225-5418,1,undirected
NAME:BANIHASHEMI|T,NAME:CHEN|SL,1,undirected
NAME:BANIHASHEMI|T,ORCID:0000-0002-4090-5299,1,undirected
NAME:BARBATO|R,NAME:DEMARTINO|R,1,undirected
NAME:BARHAM|J,ORCID:0000-0002-4521-7436,1,undirected
NAME:BARKENSJO|A,NAME:BENNETT|R,1,undirected
NAME:BARRAKET|J,ORCID:0000-0001-7416-6458,1,undirected
NAME:BARRAKET|J,ORCID:0000-0002-1389-1856,1,undirected
NAME:BARRAKET|J,ORCID:0000-0002-2404-8223,1,undirected
NAME:BARRAKET|J,ORCID:0000-0003-2957-5927,1,undirected
NAME:BARRINGER|BR,NAME:BLUEDORN|AC,1,undirected
NAME:BARRON|KE,OA:A5059975452,1,undirected
NAME:BARRON|KE,ORCID:0000-0001-6345-8578,1,undirected
NAME:BARRON|KE,ORCID:0000-0002-1094-3462,1,undirected
NAME:BARTELS|R,OA:A5036163267,1,undirected
NAME:BARTELS|R,ORCID:0000-0002-6488-0284,1,undirected
NAME:BARTLETT|S,NAME:BURTON|DM,1,undirected
NAME:BARTLETT|S,NAME:PEIM|N,1,undirected
NAME:BARUAH|N,NAME:WICKRAMASEKARA|P,1,undirected
NAME:BASKARAN|S,NAME:MEHTA|K,1,undirected
NAME:BASS|FM,ORCID:0000-0002-8180-7484,1,undirected
NAME:BATHKE|AC,ORCID:0000-0002-1727-8557,1,undirected
NAME:BATHKE|AC,ORCID:0000-0002-6260-3726,1,undirected
NAME:BAYER|M,ORCID:0000-0002-4262-5274,1,undirected
NAME:BEAL|N,NAME:CHECHOTA|T,1,undirected
NAME:BEAL|N,NAME:SHCHERBAK|A,1,undirected
NAME:BEARD|S,NAME:BELFIELD|H,1,undirected
NAME:BEARD|S,NAME:BRYSON|JJ,1,undirected
NAME:BEARD|S,NAME:CROOTOF|R,1,undirected
NAME:BEARD|S,NAME:EVANS|O,1,undirected
NAME:BEARD|S,NAME:FARQUHAR|S,1,undirected
NAME:BEARD|S,NAME:FLYNN|C,1,undirected
NAME:BEARD|S,NAME:HEIGEARTAIGH|SO,1,undirected
NAME:BEARD|S,NAME:LYLE|C,1,undirected
NAME:BEARD|S,NAME:PAGE|ML,1,undirected
NAME:BEARD|S,NAME:STEINHARDT|J,1,undirected
NAME:BEARD|S,NAME:YAMPOLSKIY|RV,1,undirected
NAME:BEARD|S,ORCID:0000-0001-7859-1507,1,undirected
NAME:BEARD|S,ORCID:0000-0001-9048-8529,1,undirected
NAME:BEARD|S,ORCID:0000-0001-9637-1161,1,undirected
NAME:BEARD|S,ORCID:0000-0002-0257-3860,1,undirected
NAME:BEARD|S,ORCID:0000-0002-0603-4311,1,undirected
NAME:BEARD|S,ORCID:0000-0002-2465-2682,1,undirected
NAME:BEARD|S,ORCID:0000-0002-2834-0993,1,undirected
NAME:BEARD|S,ORCID:0000-0002-2846-1576,1,undirected
NAME:BEARD|S,ORCID:0000-0002-6015-0225,1,undirected
NAME:BEARD|S,ORCID:0000-0002-9185-6415,1,undirected
NAME:BEARD|S,ORCID:0000-0003-0021-0801,1,undirected
NAME:BEARD|S,ORCID:0000-0003-4889-7198,1,undirected
NAME:BEARD|S,ORCID:0009-0009-4720-6907,1,undirected
NAME:BEARE|S,NAME:KOKIC|P,1,undirected
NAME:BEARE|S,OA:A5031440238,1,undirected
NAME:BEARE|S,OA:A5050710789,1,undirected
NAME:BEARE|S,OA:A5108425050,1,undirected
NAME:BEARE|S,OA:A5112628760,1,undirected
NAME:BEAUCHAMP|MB,NAME:BOBBITT|LM,1,undirected
NAME:BEAUCHAMP|MB,NAME:KEMP|KJ,1,undirected
NAME:BEAUCHAMP|MB,NAME:PEYTON|EA,1,undirected
NAME:BECHKOFF|J,NAME:KARDES|FR,1,undirected
NAME:BECHKOFF|J,OA:A5023403074,1,undirected
NAME:BECHKOFF|J,ORCID:0000-0002-5000-8065,1,undirected
NAME:BECKER|BJ,ORCID:0000-0002-6000-8499,1,undirected
NAME:BECKER|BJ,ORCID:0000-0002-9822-8585,1,undirected
NAME:BECK|T,NAME:DEMIRGUC KUNT|A,2,undirected
NAME:BECK|T,NAME:MAKSIMOVIC|V,1,undirected
NAME:BECK|T,ORCID:0000-0002-3937-8559,1,undirected
NAME:BEHRENS|DM,NAME:KRACKHARDT|D,1,undirected
NAME:BEHRENS|DM,ORCID:0000-0001-9487-9973,1,undirected
NAME:BEHRENS|DM,ORCID:0000-0002-8869-4865,1,undirected
NAME:BELFIELD|H,NAME:BRYSON|JJ,1,undirected
NAME:BELFIELD|H,NAME:CROOTOF|R,1,undirected
NAME:BELFIELD|H,NAME:EVANS|O,1,undirected
NAME:BELFIELD|H,NAME:FARQUHAR|S,1,undirected
NAME:BELFIELD|H,NAME:FLYNN|C,1,undirected
NAME:BELFIELD|H,NAME:HEIGEARTAIGH|SO,1,undirected
NAME:BELFIELD|H,NAME:LYLE|C,1,undirected
NAME:BELFIELD|H,NAME:PAGE|ML,1,undirected
NAME:BELFIELD|H,NAME:STEINHARDT|J,1,undirected
NAME:BELFIELD|H,NAME:YAMPOLSKIY|RV,1,undirected
NAME:BELFIELD|H,ORCID:0000-0001-7859-1507,1,undirected
NAME:BELFIELD|H,ORCID:0000-0001-9048-8529,1,undirected
NAME:BELFIELD|H,ORCID:0000-0001-9637-1161,1,undirected
NAME:BELFIELD|H,ORCID:0000-0002-0257-3860,1,undirected
NAME:BELFIELD|H,ORCID:0000-0002-0603-4311,1,undirected
NAME:BELFIELD|H,ORCID:0000-0002-2465-2682,1,undirected
NAME:BELFIELD|H,ORCID:0000-0002-2834-0993,1,undirected
NAME:BELFIELD|H,ORCID:0000-0002-2846-1576,1,undirected
NAME:BELFIELD|H,ORCID:0000-0002-6015-0225,1,undirected
NAME:BELFIELD|H,ORCID:0000-0002-9185-6415,1,undirected
NAME:BELFIELD|H,ORCID:0000-0003-0021-0801,1,undirected
NAME:BELFIELD|H,ORCID:0000-0003-4889-7198,1,undirected
NAME:BELFIELD|H,ORCID:0009-0009-4720-6907,1,undirected
NAME:BELL|EL,NAME:MCCORCLE|MD,1,undirected
NAME:BENALLA|O,NAME:LAHLIMI|YK,1,undirected
NAME:BENALLA|O,NAME:MESSAOUDI|A,1,undirected
NAME:BENDER|FE,NAME:DOUGLASS|LW,1,undirected
NAME:BENDER|FE,NAME:KRAMER|A,1,undirected
NAME:BENNETT|R,OA:A5103485551,1,undirected
NAME:BENSON|CC,ORCID:0000-0003-4238-5191,1,undirected
NAME:BERACS|J,NAME:FONFARA|K,1,undirected
NAME:BERACS|J,NAME:GABRIJAN|V,1,undirected
NAME:BERACS|J,ORCID:0000-0001-6897-4504,1,undirected
NAME:BERACS|J,ORCID:0000-0002-8786-9184,1,undirected
NAME:BERGER|ES,NAME:PROCHOTTA|A,1,undirected
NAME:BERGER|ES,NAME:STEINBRINK|KM,1,undirected
NAME:BERGER|ES,ORCID:0000-0002-1733-0706,1,undirected
NAME:BERGER|ES,ORCID:0000-0002-6067-2189,1,undirected
NAME:BERGER|ES,ORCID:0000-0003-2662-1932,1,undirected
NAME:BERGER|ES,ORCID:0000-0003-4485-3286,1,undirected
NAME:BERGER|ES,ORCID:0000-0003-4971-6395,1,undirected
NAME:BERNARDA|G,NAME:PIGNEUR|Y,1,undirected
NAME:BERNARDA|G,NAME:SMITH|AD,1,undirected
NAME:BERNARDA|G,ORCID:0000-0003-2936-8266,1,undirected
NAME:BERNARDINO|S,ORCID:0000-0001-8233-5039,1,undirected
NAME:BERNARDINO|S,ORCID:0000-0002-1639-3553,1,undirected
NAME:BERNARTO|I,NAME:HASBULLAH|Y,1,undirected
NAME:BERNARTO|I,ORCID:0000-0002-1319-3732,1,undirected
NAME:BERNARTO|I,ORCID:0000-0002-3044-2833,1,undirected
NAME:BERNARTO|I,ORCID:0000-0003-1952-8262,1,undirected
NAME:BERNOFF|J,ORCID:0000-0003-1518-9865,1,undirected
NAME:BERNSTEIN|IH,NAME:NUNNALLY|JC11,1,undirected
NAME:BERRILL|J,ORCID:0000-0002-4471-5054,1,undirected
NAME:BETZ|AL,NAME:DREW|JH,1,undirected
NAME:BETZ|AL,NAME:MANI|D,1,undirected
NAME:BETZ|AL,ORCID:0000-0001-7371-4627,1,undirected
NAME:BHATTACHARYA|J,ORCID:0000-0001-7886-9441,1,undirected
NAME:BHATTACHARYA|J,ORCID:0000-0001-8644-2915,1,undirected
NAME:BHATTACHARYA|J,ORCID:0000-0002-2317-8245,1,undirected
NAME:BHATTACHARYA|J,ORCID:0000-0002-6991-7314,1,undirected
NAME:BHATTACHARYA|J,ORCID:0000-0002-7164-8395,1,undirected
NAME:BHATTACHARYA|J,ORCID:0000-0002-9397-3754,1,undirected
NAME:BHATTACHARYA|J,ORCID:0000-0003-1620-6989,1,undirected
NAME:BHATTI|MA,ORCID:0000-0002-8145-3399,1,undirected
NAME:BHATTI|MA,ORCID:0000-0003-4485-1168,1,undirected
NAME:BILAL|M,NAME:FARID|G,1,undirected
NAME:BILAL|M,NAME:SANAULLAH|A,1,undirected
NAME:BILAL|M,ORCID:0000-0001-5755-4520,1,undirected
NAME:BILAL|M,ORCID:0000-0002-0628-9429,1,undirected
NAME:BILAL|M,ORCID:0000-0003-4164-4147,1,undirected
NAME:BINKS|M,NAME:VALE|PA,1,undirected
NAME:BIXLEY|B,ORCID:0000-0001-9284-833X,1,undirected
NAME:BI|D,ORCID:0000-0002-9198-3799,1,undirected
NAME:BI|D,ORCID:0000-0003-1570-4409,1,undirected
NAME:BI|D,ORCID:0000-0003-4955-4402,1,undirected
NAME:BLACKBURN|JD,ORCID:0000-0003-1156-8251,1,undirected
NAME:BLANK|S,NAME:BLANK|SG,1,undirected
NAME:BLANK|S,NAME:DORF|B,1,undirected
NAME:BLASZKA|M,ORCID:0000-0001-6804-6265,1,undirected
NAME:BLASZKA|M,ORCID:0000-0001-8521-7468,1,undirected
NAME:BLASZKA|M,ORCID:0000-0002-0130-8766,1,undirected
NAME:BLAUG|M,OA:A5006898504,1,undirected
NAME:BLAZING|J,NAME:SZYKMAN|LR,1,undirected
NAME:BLAZING|J,OA:A5046846921,1,undirected
NAME:BLOCH|M,OA:A5018954657,1,undirected
NAME:BLOCH|M,OA:A5061396853,1,undirected
NAME:BOATENG|BD,NAME:BOOHENE|KA,1,undirected
NAME:BOATENG|BD,ORCID:0000-0001-9224-1239,1,undirected
NAME:BOATENG|BD,ORCID:0000-0002-7546-6716,1,undirected
NAME:BOBBITT|LM,NAME:KEMP|KJ,1,undirected
NAME:BOBBITT|LM,NAME:PEYTON|EA,1,undirected
NAME:BOGNER|WC,OA:A5034676568,1,undirected
NAME:BOGNER|WC,ORCID:0000-0003-4269-1826,1,undirected
NAME:BOGNER|WC,ORCID:0000-0003-4865-6124,1,undirected
NAME:BOLES|K,NAME:BRADLEY|FH,1,undirected
NAME:BOLES|K,ORCID:0000-0001-7379-2916,1,undirected
NAME:BOLES|K,ORCID:0000-0001-9688-424X,1,undirected
NAME:BOLES|K,ORCID:0000-0003-0230-5716,1,undirected
NAME:BONINI|S,NAME:OPPENHEIM|J,1,undirected
NAME:BOOHENE|KA,ORCID:0000-0001-9224-1239,1,undirected
NAME:BOOHENE|KA,ORCID:0000-0002-7546-6716,1,undirected
NAME:BOOMSMA|A,ORCID:0000-0003-3980-7947,1,undirected
NAME:BOONE|D,NAME:BOONE|HN,1,undirected
NAME:BORCHALOUEI|N,NAME:BOUDLAIE|H,1,undirected
NAME:BORCHALOUEI|N,NAME:ESMAELNEZHAD|D,1,undirected
NAME:BORCHALOUEI|N,NAME:GHAHREMANI|H,1,undirected
NAME:BORCHALOUEI|N,NAME:HASHEMIPOUR|B,1,undirected
NAME:BORCHALOUEI|N,NAME:HEYDARI|E,1,undirected
NAME:BORCHALOUEI|N,NAME:KENARROODI|MH,1,undirected
NAME:BORCHALOUEI|N,NAME:PIRONTI|M,1,undirected
NAME:BORCHALOUEI|N,NAME:RASSAF|M,1,undirected
NAME:BORCHALOUEI|N,NAME:REZAEI|M,1,undirected
NAME:BORCHALOUEI|N,NAME:SADRAEI|R,1,undirected
NAME:BORCHALOUEI|N,NAME:SHAHIDI|SS,1,undirected
NAME:BORCHALOUEI|N,NAME:TAGHIZADEH|MR,1,undirected
NAME:BORCHALOUEI|N,NAME:ZAMANI|B,1,undirected
NAME:BORCHALOUEI|N,ORCID:0000-0001-5868-8053,1,undirected
NAME:BORCHALOUEI|N,ORCID:0000-0002-2448-6581,1,undirected
NAME:BORCHALOUEI|N,ORCID:0000-0002-2510-5971,1,undirected
NAME:BORCHALOUEI|N,ORCID:0000-0002-2724-4027,1,undirected
NAME:BORCHALOUEI|N,ORCID:0000-0002-3002-6178,1,undirected
NAME:BORCHALOUEI|N,ORCID:0000-0002-3126-4020,1,undirected
NAME:BORCHALOUEI|N,ORCID:0000-0002-5078-5649,1,undirected
NAME:BORCHALOUEI|N,ORCID:0000-0002-5722-2988,1,undirected
NAME:BORCHALOUEI|N,ORCID:0000-0002-8273-7801,1,undirected
NAME:BORCHALOUEI|N,ORCID:0000-0002-9018-2703,1,undirected
NAME:BORCHALOUEI|N,ORCID:0000-0002-9416-2806,1,undirected
NAME:BORCHALOUEI|N,ORCID:0000-0003-0639-8219,1,undirected
NAME:BORCHALOUEI|N,ORCID:0000-0003-0882-8681,1,undirected
NAME:BORCHALOUEI|N,ORCID:0000-0003-1009-4197,1,undirected
NAME:BORCHALOUEI|N,ORCID:0000-0003-1450-3875,1,undirected
NAME:BORCHALOUEI|N,ORCID:0000-0003-3083-6119,1,undirected
NAME:BOSCHMA|R,ORCID:0000-0001-5592-1876,1,undirected
NAME:BOSIRE|J,NAME:MATERN|V,1,undirected
NAME:BOSS|DS,OA:A5066123323,1,undirected
NAME:BOSS|DS,ORCID:0000-0001-5895-7241,1,undirected
NAME:BOSS|DS,ORCID:0000-0002-2528-3292,1,undirected
NAME:BOSS|DS,ORCID:0000-0002-4835-0566,1,undirected
NAME:BOSS|DS,ORCID:0000-0002-5789-5445,1,undirected
NAME:BOSS|DS,ORCID:0000-0003-1627-5300,1,undirected
NAME:BOUDLAIE|H,NAME:ESMAELNEZHAD|D,1,undirected
NAME:BOUDLAIE|H,NAME:GHAHREMANI|H,1,undirected
NAME:BOUDLAIE|H,NAME:HASHEMIPOUR|B,1,undirected
NAME:BOUDLAIE|H,NAME:HEYDARI|E,1,undirected
NAME:BOUDLAIE|H,NAME:KENARROODI|MH,1,undirected
NAME:BOUDLAIE|H,NAME:PIRONTI|M,1,undirected
NAME:BOUDLAIE|H,NAME:RASSAF|M,1,undirected
NAME:BOUDLAIE|H,NAME:REZAEI|M,1,undirected
NAME:BOUDLAIE|H,NAME:SADRAEI|R,1,undirected
NAME:BOUDLAIE|H,NAME:SHAHIDI|SS,1,undirected
NAME:BOUDLAIE|H,NAME:TAGHIZADEH|MR,1,undirected
NAME:BOUDLAIE|H,NAME:ZAMANI|B,1,undirected
NAME:BOUDLAIE|H,ORCID:0000-0001-5868-8053,1,undirected
NAME:BOUDLAIE|H,ORCID:0000-0002-2448-6581,1,undirected
NAME:BOUDLAIE|H,ORCID:0000-0002-2510-5971,1,undirected
NAME:BOUDLAIE|H,ORCID:0000-0002-2724-4027,1,undirected
NAME:BOUDLAIE|H,ORCID:0000-0002-3002-6178,1,undirected
NAME:BOUDLAIE|H,ORCID:0000-0002-3126-4020,1,undirected
NAME:BOUDLAIE|H,ORCID:0000-0002-5078-5649,1,undirected
NAME:BOUDLAIE|H,ORCID:0000-0002-5722-2988,1,undirected
NAME:BOUDLAIE|H,ORCID:0000-0002-8273-7801,1,undirected
NAME:BOUDLAIE|H,ORCID:0000-0002-9018-2703,1,undirected
NAME:BOUDLAIE|H,ORCID:0000-0002-9416-2806,1,undirected
NAME:BOUDLAIE|H,ORCID:0000-0003-0639-8219,1,undirected
NAME:BOUDLAIE|H,ORCID:0000-0003-0882-8681,1,undirected
NAME:BOUDLAIE|H,ORCID:0000-0003-1009-4197,1,undirected
NAME:BOUDLAIE|H,ORCID:0000-0003-1450-3875,1,undirected
NAME:BOUDLAIE|H,ORCID:0000-0003-3083-6119,1,undirected
NAME:BOUGIE|R,NAME:SEKARAN|U,1,undirected
NAME:BOURGUIGNON|F,NAME:PLESKOVIC|B,1,undirected
NAME:BOURNE|M,NAME:KENNERLEY|M,1,undirected
NAME:BOURNE|M,NAME:KRISTENSEN|K,1,undirected
NAME:BOURNE|M,NAME:MAYLE|D,1,undirected
NAME:BOURNE|M,NAME:MURRAY|EJ,1,undirected
NAME:BOURNE|M,NAME:OGATA|K,1,undirected
NAME:BOURNE|M,OA:A5085055769,1,undirected
NAME:BOURNE|M,ORCID:0000-0001-7316-6835,1,undirected
NAME:BOURNE|M,ORCID:0000-0001-8220-5242,1,undirected
NAME:BOURNE|M,ORCID:0000-0001-9928-6587,1,undirected
NAME:BOURNE|M,ORCID:0000-0002-4173-9982,1,undirected
NAME:BOURNE|M,ORCID:0000-0002-4594-7914,1,undirected
NAME:BOURNE|M,ORCID:0000-0002-4908-2321,1,undirected
NAME:BOURNE|M,ORCID:0000-0002-5576-9736,1,undirected
NAME:BOWDEN|J,ORCID:0000-0001-5681-5709,1,undirected
NAME:BOWER|JL,ORCID:0000-0001-5949-2749,1,undirected
NAME:BOYD|S,OA:A5051242235,1,undirected
NAME:BOYD|S,ORCID:0000-0001-5031-054X,1,undirected
NAME:BOYD|S,ORCID:0000-0002-9600-0392,1,undirected
NAME:BOZKURT|A,ORCID:0000-0002-3447-2722,1,undirected
NAME:BREARLEY|S,ORCID:0000-0001-7918-7485,1,undirected
NAME:BREARLEY|S,ORCID:0000-0002-7767-0841,1,undirected
NAME:BREU|J,ORCID:0000-0002-4939-7999,1,undirected
NAME:BRITO|LAL,ORCID:0000-0002-9582-7152,1,undirected
NAME:BROUWER|M,ORCID:0000-0002-4925-9123,1,undirected
NAME:BRUNSDON|D,OA:A5088734932,1,undirected
NAME:BRUNSDON|D,ORCID:0000-0001-5075-0270,1,undirected
NAME:BRUNSDON|D,ORCID:0000-0001-7638-5283,1,undirected
NAME:BRUNSDON|D,ORCID:0000-0002-2211-2703,1,undirected
NAME:BRUNSDON|D,ORCID:0000-0002-2837-5045,1,undirected
NAME:BRUNSDON|D,ORCID:0000-0002-7146-3016,1,undirected
NAME:BRUNSDON|D,ORCID:0000-0003-0820-5003,1,undirected
NAME:BRUNSDON|D,ORCID:0000-0003-2824-8713,1,undirected
NAME:BRUNSVELD|N,NAME:PAGE|M,1,undirected
NAME:BRUNSVELD|N,ORCID:0000-0002-9226-9693,1,undirected
NAME:BRYSON|JJ,NAME:CROOTOF|R,1,undirected
NAME:BRYSON|JJ,NAME:EVANS|O,1,undirected
NAME:BRYSON|JJ,NAME:FARQUHAR|S,1,undirected
NAME:BRYSON|JJ,NAME:FLYNN|C,1,undirected
NAME:BRYSON|JJ,NAME:HEIGEARTAIGH|SO,1,undirected
NAME:BRYSON|JJ,NAME:LYLE|C,1,undirected
NAME:BRYSON|JJ,NAME:PAGE|ML,1,undirected
NAME:BRYSON|JJ,NAME:STEINHARDT|J,1,undirected
NAME:BRYSON|JJ,NAME:YAMPOLSKIY|RV,1,undirected
NAME:BRYSON|JJ,ORCID:0000-0001-7859-1507,1,undirected
NAME:BRYSON|JJ,ORCID:0000-0001-9048-8529,1,undirected
NAME:BRYSON|JJ,ORCID:0000-0001-9637-1161,1,undirected
NAME:BRYSON|JJ,ORCID:0000-0002-0257-3860,1,undirected
NAME:BRYSON|JJ,ORCID:0000-0002-0603-4311,1,undirected
NAME:BRYSON|JJ,ORCID:0000-0002-2465-2682,1,undirected
NAME:BRYSON|JJ,ORCID:0000-0002-2834-0993,1,undirected
NAME:BRYSON|JJ,ORCID:0000-0002-2846-1576,1,undirected
NAME:BRYSON|JJ,ORCID:0000-0002-6015-0225,1,undirected
NAME:BRYSON|JJ,ORCID:0000-0002-9185-6415,1,undirected
NAME:BRYSON|JJ,ORCID:0000-0003-0021-0801,1,undirected
NAME:BRYSON|JJ,ORCID:0000-0003-4889-7198,1,undirected
NAME:BRYSON|JJ,ORCID:0009-0009-4720-6907,1,undirected
NAME:BUCHANAN‐OLIVER|M,NAME:ELMSLY|R,1,undirected
NAME:BUCHANAN‐OLIVER|M,ORCID:0000-0003-3726-6403,1,undirected
NAME:BUDARMA|IK,NAME:SUARDANI|AAP,1,undirected
NAME:BUDARMA|IK,NAME:WIDHARI|CIS,1,undirected
NAME:BUDARMA|IK,ORCID:0000-0002-5514-1957,1,undirected
NAME:BUDARMA|IK,ORCID:0000-0003-1186-0631,1,undirected
NAME:BULL|I,OA:A5085959669,1,undirected
NAME:BULL|I,OA:A5113500520,1,undirected
NAME:BUMBAC|R,ORCID:0000-0002-7288-7400,1,undirected
NAME:BUMBAC|R,ORCID:0000-0003-0867-2971,1,undirected
NAME:BUMBAC|R,ORCID:0000-0003-1472-5136,1,undirected
NAME:BUNCHAPATTANASAKDA|C,NAME:GYANWALI|S,1,undirected
NAME:BUNCHAPATTANASAKDA|C,NAME:WALSH|JC,1,undirected
NAME:BURDA|PC,NAME:STEWART|D,1,undirected
NAME:BURDA|PC,NAME:VAUX|A,1,undirected
NAME:BURR|C,ORCID:0000-0002-9574-3610,1,undirected
NAME:BURTON|DM,NAME:PEIM|N,1,undirected
NAME:BURTON|DR,NAME:JARDINE|JG,1,undirected
NAME:BURTON|DR,NAME:SOK|D,1,undirected
NAME:BURTON|DR,ORCID:0000-0001-5602-4157,1,undirected
NAME:BURTON|DR,ORCID:0000-0001-6711-9864,1,undirected
NAME:BURTON|DR,ORCID:0000-0001-7306-3510,1,undirected
NAME:BURTON|DR,ORCID:0000-0001-7374-0059,1,undirected
NAME:BURTON|DR,ORCID:0000-0001-8280-8887,1,undirected
NAME:BURTON|DR,ORCID:0000-0001-8837-7520,1,undirected
NAME:BURTON|DR,ORCID:0000-0001-8951-1074,1,undirected
NAME:BURTON|DR,ORCID:0000-0001-9535-2866,1,undirected
NAME:BURTON|DR,ORCID:0000-0001-9754-4503,1,undirected
NAME:BURTON|DR,ORCID:0000-0002-1097-6723,1,undirected
NAME:BURTON|DR,ORCID:0000-0002-3172-1340,1,undirected
NAME:BURTON|DR,ORCID:0000-0002-3600-2134,1,undirected
NAME:BURTON|DR,ORCID:0000-0002-4769-6311,1,undirected
NAME:BURTON|DR,ORCID:0000-0002-4777-1596,1,undirected
NAME:BURTON|DR,ORCID:0000-0002-6469-2419,1,undirected
NAME:BURTON|DR,ORCID:0000-0002-7166-5195,1,undirected
NAME:BURTON|DR,ORCID:0000-0002-8098-8666,1,undirected
NAME:BURTON|DR,ORCID:0000-0002-8183-5565,1,undirected
NAME:BURTON|DR,ORCID:0000-0002-9057-5937,1,undirected
NAME:BURTON|DR,ORCID:0000-0002-9078-6697,1,undirected
NAME:BURTON|DR,ORCID:0000-0002-9354-1740,1,undirected
NAME:BURTON|DR,ORCID:0000-0003-0067-0154,1,undirected
NAME:BURTON|DR,ORCID:0000-0003-0335-1175,1,undirected
NAME:BURTON|DR,ORCID:0000-0003-1686-1414,1,undirected
NAME:BURTON|DR,ORCID:0000-0003-2071-8530,1,undirected
NAME:BURTON|DR,ORCID:0000-0003-3240-9524,1,undirected
NAME:BURTON|DR,ORCID:0000-0003-3531-1119,1,undirected
NAME:BURTON|DR,ORCID:0000-0003-3603-1733,1,undirected
NAME:BURTON|DR,ORCID:0000-0003-3637-1447,1,undirected
NAME:BURTON|DR,ORCID:0000-0003-4145-7042,1,undirected
NAME:BURTON|DR,ORCID:0000-0003-4692-3516,1,undirected
NAME:BUTLER|JE,ORCID:0000-0001-9089-1852,1,undirected
NAME:BUTTNER|EH,NAME:MOORE|DP,1,undirected
NAME:CAIADO|RGG,NAME:CRUZ|SPDMF,1,undirected
NAME:CAIADO|RGG,NAME:SCAVARDA|LF,1,undirected
NAME:CAIADO|RGG,ORCID:0000-0002-3290-8385,1,undirected
NAME:CAMARGO|M,NAME:MOREL|L,1,undirected
NAME:CAMARGO|M,ORCID:0000-0003-3867-2438,1,undirected
NAME:CANTE|SR,ORCID:0000-0001-9645-3546,1,undirected
NAME:CANTE|SR,ORCID:0000-0002-0225-5088,1,undirected
NAME:CANTE|SR,ORCID:0000-0003-3821-0583,1,undirected
NAME:CARNABY|A,OA:A5114031971,1,undirected
NAME:CARNABY|A,ORCID:0000-0001-7794-3101,1,undirected
NAME:CARNABY|A,ORCID:0000-0002-0806-1911,1,undirected
NAME:CARNABY|A,ORCID:0000-0002-1976-6810,1,undirected
NAME:CARNABY|A,ORCID:0000-0002-2842-6359,1,undirected
NAME:CARNEY|S,ORCID:0000-0003-3800-6259,1,undirected
NAME:CARRILLAT|FA,ORCID:0000-0001-6188-1372,1,undirected
NAME:CARRILLAT|FA,ORCID:0000-0002-6347-0822,1,undirected
NAME:CARVAJAL TRUJILLO|E,NAME:MCCOLE|P,1,undirected
NAME:CARVAJAL TRUJILLO|E,ORCID:0000-0001-7444-4059,1,undirected
NAME:CAUCHICK MIGUEL|PA,ORCID:0000-0003-4721-5255,1,undirected
NAME:CEPEL|M,NAME:DVORSKY|J,1,undirected
NAME:CEPEL|M,ORCID:0000-0002-6078-2636,1,undirected
NAME:CEPEL|M,ORCID:0000-0002-6282-9899,1,undirected
NAME:CERNY|BA,OA:A5028347910,1,undirected
NAME:CHAMPION|D,NAME:DAINTY|A,1,undirected
NAME:CHAMPION|D,NAME:DANIELS|K,1,undirected
NAME:CHAMPION|D,ORCID:0000-0002-9317-1356,1,undirected
NAME:CHANG|T,ORCID:0000-0002-7185-6557,1,undirected
NAME:CHARLETON|D,ORCID:0000-0003-3269-1515,1,undirected
NAME:CHAUDHARY|IG,ORCID:0000-0002-1977-2735,1,undirected
NAME:CHAUDHARY|IG,ORCID:0000-0002-8299-1770,1,undirected
NAME:CHAUDRY|M,ORCID:0000-0002-5151-5982,1,undirected
NAME:CHAU|D,ORCID:0000-0002-7278-7434,1,undirected
NAME:CHAU|D,ORCID:0000-0003-0403-1923,1,undirected
NAME:CHECHOTA|T,NAME:SHCHERBAK|A,1,undirected
NAME:CHENG|JLC,ORCID:0000-0002-7785-0535,1,undirected
NAME:CHENG|JM,ORCID:0000-0002-5586-1823,1,undirected
NAME:CHENG|T,NAME:CHOUDHARY|A,1,undirected
NAME:CHENG|T,ORCID:0000-0001-5127-6419,1,undirected
NAME:CHENG|T,ORCID:0000-0003-0197-9970,1,undirected
NAME:CHEN|G,ORCID:0000-0001-5677-1128,1,undirected
NAME:CHEN|G,ORCID:0000-0002-0937-7280,1,undirected
NAME:CHEN|G,ORCID:0000-0002-2344-7011,1,undirected
NAME:CHEN|G,ORCID:0000-0002-8828-9018,1,undirected
NAME:CHEN|SJ,NAME:CHUNG|Y,1,undirected
NAME:CHEN|SJ,NAME:ERATH|F,1,undirected
NAME:CHEN|SJ,OA:A5044035506,1,undirected
NAME:CHEN|SJ,OA:A5062850530,1,undirected
NAME:CHEN|SJ,ORCID:0000-0001-5419-4048,1,undirected
NAME:CHEN|SJ,ORCID:0000-0002-1972-950X,1,undirected
NAME:CHEN|SJ,ORCID:0000-0002-2610-6773,1,undirected
NAME:CHEN|SJ,ORCID:0000-0002-5818-1997,1,undirected
NAME:CHEN|SJ,ORCID:0000-0003-0455-0643,1,undirected
NAME:CHEN|SL,ORCID:0000-0002-4090-5299,1,undirected
NAME:CHIANG|Y,NAME:CHIANG|YF,1,undirected
NAME:CHIANG|Y,NAME:CHOU|W,1,undirected
