OriginalPersonID,GlobalPersonID,AuthorFullName,Orcid,OpenAlexAuthorIDs
ORCID:0000-0001-5419-4048,ORCID:0000-0001-5419-4048,"TOBIAS, HAMMARSTIG",https://orcid.org/0000-0001-5419-4048,https://openalex.org/A5003093403
ORCID:0000-0001-5419-6078,ORCID:0000-0001-5419-6078,"MAKMUR, N",https://orcid.org/0000-0001-5419-6078,
ORCID:0000-0001-5422-0381,ORCID:0000-0001-5422-0381,"MRINALINI, SRIVASTAVA",https://orcid.org/0000-0001-5422-0381,https://openalex.org/A5001102299
ORCID:0000-0001-5424-1764,ORCID:0000-0001-5424-1764,"YUAN, LEE",https://orcid.org/0000-0001-5424-1764,https://openalex.org/A5100567007
ORCID:0000-0001-5432-0446,ORCID:0000-0001-5432-0446,"BEGONA, LOPEZ-FERNANDEZ",https://orcid.org/0000-0001-5432-0446,https://openalex.org/A5020827707
ORCID:0000-0001-5432-6223,ORCID:0000-0001-5432-6223,"MARCEL, FAFCHAMPS",https://orcid.org/0000-0001-5432-6223,https://openalex.org/A5000030753
ORCID:0000-0001-5435-1488,ORCID:0000-0001-5435-1488,"DANIEL, J. LAIR",https://orcid.org/0000-0001-5435-1488,https://openalex.org/A5016716578
ORCID:0000-0001-5435-796X,ORCID:0000-0001-5435-796X,"DAVID, GIVENS",https://orcid.org/0000-0001-5435-796X,https://openalex.org/A5014511413
ORCID:0000-0001-5438-5995,ORCID:0000-0001-5438-5995,"IDANA, SALAZAR TERREROS",https://orcid.org/0000-0001-5438-5995,https://openalex.org/A5012973962
ORCID:0000-0001-5438-7632,ORCID:0000-0001-5438-7632,"DAPHNE, W. YIU",https://orcid.org/0000-0001-5438-7632,https://openalex.org/A5030222981
ORCID:0000-0001-5440-5490,ORCID:0000-0001-5440-5490,"SANDRA, SYDNOR",https://orcid.org/0000-0001-5440-5490,https://openalex.org/A5060712585
ORCID:0000-0001-5444-4916,ORCID:0000-0001-5444-4916,"ULLY, YUNITA NAFIZAH",https://orcid.org/0000-0001-5444-4916,https://openalex.org/A5032618622
ORCID:0000-0001-5446-6269,ORCID:0000-0001-5446-6269,"TANJA, LEPPAAHO",https://orcid.org/0000-0001-5446-6269,https://openalex.org/A5032166816
ORCID:0000-0001-5447-8550,ORCID:0000-0001-5447-8550,"RAMESH, KOLLURU",https://orcid.org/0000-0001-5447-8550,https://openalex.org/A5033828605
ORCID:0000-0001-5448-861X,ORCID:0000-0001-5448-861X,"SALLY, DIBB",https://orcid.org/0000-0001-5448-861X,https://openalex.org/A5043023522
ORCID:0000-0001-5463-2546,ORCID:0000-0001-5463-2546,"WALID, A. NAKARA",https://orcid.org/0000-0001-5463-2546,https://openalex.org/A5038725103
ORCID:0000-0001-5464-2007,ORCID:0000-0001-5464-2007,"DAVID, SJODIN",https://orcid.org/0000-0001-5464-2007,https://openalex.org/A5045410589
ORCID:0000-0001-5464-9292,ORCID:0000-0001-5464-9292,"MATS, WESTERBERG",https://orcid.org/0000-0001-5464-9292,https://openalex.org/A5068507441
ORCID:0000-0001-5465-7962,ORCID:0000-0001-5465-7962,"STEVEN, W. BAYIGHOMOG",https://orcid.org/0000-0001-5465-7962,https://openalex.org/A5065221762
ORCID:0000-0001-5466-0408,ORCID:0000-0001-5466-0408,"NUNO, SOUSA",https://orcid.org/0000-0001-5466-0408,https://openalex.org/A5010059760
ORCID:0000-0001-5473-4606,ORCID:0000-0001-5473-4606,"KATHERINE, GUNDOLF",https://orcid.org/0000-0001-5473-4606,https://openalex.org/A5103607545
ORCID:0000-0001-5474-5137,ORCID:0000-0001-5474-5137,"BLAKLEY, C. DAVIS",https://orcid.org/0000-0001-5474-5137,https://openalex.org/A5040245716
ORCID:0000-0001-5479-2873,ORCID:0000-0001-5479-2873,YENCHUN JIM WU,https://orcid.org/0000-0001-5479-2873,
ORCID:0000-0001-5484-2666,ORCID:0000-0001-5484-2666,"QURAT-UL-AIN, BURHAN",https://orcid.org/0000-0001-5484-2666,https://openalex.org/A5042992849
ORCID:0000-0001-5492-2631,ORCID:0000-0001-5492-2631,M. SCHLESINGER,https://orcid.org/0000-0001-5492-2631,
ORCID:0000-0001-5493-3824,ORCID:0000-0001-5493-3824,"IN‐JO, PARK",https://orcid.org/0000-0001-5493-3824,https://openalex.org/A5015353773
ORCID:0000-0001-5494-3977,ORCID:0000-0001-5494-3977,"ZHONGFENG, SU",https://orcid.org/0000-0001-5494-3977,https://openalex.org/A5085034801
ORCID:0000-0001-5494-5673,ORCID:0000-0001-5494-5673,ALEXANDRA HOSSZU,https://orcid.org/0000-0001-5494-5673,
ORCID:0000-0001-5495-8490,ORCID:0000-0001-5495-8490,"YASER, HASAN AL‐MAMARY",https://orcid.org/0000-0001-5495-8490,https://openalex.org/A5087506270
ORCID:0000-0001-5499-5195,ORCID:0000-0001-5499-5195,"THAO, KIM NGUYEN",https://orcid.org/0000-0001-5499-5195,https://openalex.org/A5030068625
ORCID:0000-0001-5510-5924,ORCID:0000-0001-5510-5924,"MARIA, JOSE SANZO PEREZ",https://orcid.org/0000-0001-5510-5924,https://openalex.org/A5078676280
ORCID:0000-0001-5519-7515,ORCID:0000-0001-5519-7515,"JUAN, JOSE FERNANDEZ‐MUNOZ",https://orcid.org/0000-0001-5519-7515,https://openalex.org/A5032723995
ORCID:0000-0001-5520-704X,ORCID:0000-0001-5520-704X,"KEITH, M. HMIELESKI",https://orcid.org/0000-0001-5520-704X,https://openalex.org/A5031096870
ORCID:0000-0001-5522-2960,ORCID:0000-0001-5522-2960,"IDDRISU, MOHAMMED",https://orcid.org/0000-0001-5522-2960,https://openalex.org/A5070498226
ORCID:0000-0001-5531-4662,ORCID:0000-0001-5531-4662,"ANDREAS, B. EISINGERICH",https://orcid.org/0000-0001-5531-4662,https://openalex.org/A5079674709
ORCID:0000-0001-5532-4828,ORCID:0000-0001-5532-4828,"MABEL, PISA BO",https://orcid.org/0000-0001-5532-4828,https://openalex.org/A5006872793
ORCID:0000-0001-5535-1084,ORCID:0000-0001-5535-1084,SIMONA GENTILE‐LUDECKE,https://orcid.org/0000-0001-5535-1084,
ORCID:0000-0001-5536-6083,ORCID:0000-0001-5536-6083,"YOUJAE, YI",https://orcid.org/0000-0001-5536-6083,https://openalex.org/A5025102458
ORCID:0000-0001-5536-9612,ORCID:0000-0001-5536-9612,"SUZANNE, E. SCOTT",https://orcid.org/0000-0001-5536-9612,https://openalex.org/A5063920269
ORCID:0000-0001-5537-717X,ORCID:0000-0001-5537-717X,"ADAMANTIOS, DIAMANTOPOULOS",https://orcid.org/0000-0001-5537-717X,https://openalex.org/A5034066593
ORCID:0000-0001-5538-3123,ORCID:0000-0001-5538-3123,"ZAHEER, KHAN",https://orcid.org/0000-0001-5538-3123,https://openalex.org/A5003071337
ORCID:0000-0001-5541-4655,ORCID:0000-0001-5541-4655,"JUAN, MANUEL GARCIA-FALCON",https://orcid.org/0000-0001-5541-4655,https://openalex.org/A5018516366
ORCID:0000-0001-5544-9727,ORCID:0000-0001-5544-9727,ZHENYU TANG,https://orcid.org/0000-0001-5544-9727,
ORCID:0000-0001-5545-282X,ORCID:0000-0001-5545-282X,"LORI, DIVITO",https://orcid.org/0000-0001-5545-282X,https://openalex.org/A5080371280
ORCID:0000-0001-5548-061X,ORCID:0000-0001-5548-061X,"SOWON, KIM",https://orcid.org/0000-0001-5548-061X,https://openalex.org/A5079362020
ORCID:0000-0001-5552-6497,ORCID:0000-0001-5552-6497,"ALFREDO, DE MASSIS",https://orcid.org/0000-0001-5552-6497,https://openalex.org/A5062289104
ORCID:0000-0001-5553-8850,ORCID:0000-0001-5553-8850,"JOCHEN, WULF",https://orcid.org/0000-0001-5553-8850,https://openalex.org/A5036086266
ORCID:0000-0001-5562-8012,ORCID:0000-0001-5562-8012,"DONALD, GETZ",https://orcid.org/0000-0001-5562-8012,https://openalex.org/A5061386250
ORCID:0000-0001-5562-9314,ORCID:0000-0001-5562-9314,"JIAJIA, CHENG",https://orcid.org/0000-0001-5562-9314,https://openalex.org/A5015794031
ORCID:0000-0001-5565-1984,ORCID:0000-0001-5565-1984,"ROBERT, DAHLSTRØM",https://orcid.org/0000-0001-5565-1984,https://openalex.org/A5026406631
ORCID:0000-0001-5567-6401,ORCID:0000-0001-5567-6401,"CONSTANT, PIETERS",https://orcid.org/0000-0001-5567-6401,https://openalex.org/A5025393820
ORCID:0000-0001-5567-7236,ORCID:0000-0001-5567-7236,"DAVID, SMALLBONE",https://orcid.org/0000-0001-5567-7236,https://openalex.org/A5030441622
ORCID:0000-0001-5568-5965,ORCID:0000-0001-5568-5965,"SIMONE, KURTZKE",https://orcid.org/0000-0001-5568-5965,https://openalex.org/A5044444751
ORCID:0000-0001-5572-1161,ORCID:0000-0001-5572-1161,RAJEEV VERMA,https://orcid.org/0000-0001-5572-1161,
ORCID:0000-0001-5575-1467,ORCID:0000-0001-5575-1467,"CHANG-HYUN, PARK",https://orcid.org/0000-0001-5575-1467,https://openalex.org/A5001550679
ORCID:0000-0001-5578-631X,ORCID:0000-0001-5578-631X,"WILLY, BOLANDER",https://orcid.org/0000-0001-5578-631X,https://openalex.org/A5075449374
ORCID:0000-0001-5579-3763,ORCID:0000-0001-5579-3763,"FELIPE, LUIZ NEVES BEZERRA DE MELO",https://orcid.org/0000-0001-5579-3763,https://openalex.org/A5073612405
ORCID:0000-0001-5581-9038,ORCID:0000-0001-5581-9038,JOHN W. MEYER,https://orcid.org/0000-0001-5581-9038,
ORCID:0000-0001-5585-1169,ORCID:0000-0001-5585-1169,CHRISTINA RAASCH,https://orcid.org/0000-0001-5585-1169,
ORCID:0000-0001-5585-1548,ORCID:0000-0001-5585-1548,"ROBERT, PHAAL",https://orcid.org/0000-0001-5585-1548,https://openalex.org/A5063856109
ORCID:0000-0001-5588-450X,ORCID:0000-0001-5588-450X,"JOSEPH, B. LYONS",https://orcid.org/0000-0001-5588-450X,https://openalex.org/A5052382705
ORCID:0000-0001-5592-1876,ORCID:0000-0001-5592-1876,JANNA ALVEDALEN,https://orcid.org/0000-0001-5592-1876,
ORCID:0000-0001-5594-2220,ORCID:0000-0001-5594-2220,HELMUT SCHNEIDER,https://orcid.org/0000-0001-5594-2220,
ORCID:0000-0001-5595-466X,ORCID:0000-0001-5595-466X,"CHRISTOPH, NEUHAUS",https://orcid.org/0000-0001-5595-466X,https://openalex.org/A5005581122
ORCID:0000-0001-5599-5939,ORCID:0000-0001-5599-5939,ALISON COOK,https://orcid.org/0000-0001-5599-5939,
ORCID:0000-0001-5602-4157,ORCID:0000-0001-5602-4157,GE SONG,https://orcid.org/0000-0001-5602-4157,
ORCID:0000-0001-5606-2612,ORCID:0000-0001-5606-2612,"SCOTT, M. SHAFER",https://orcid.org/0000-0001-5606-2612,https://openalex.org/A5021367494
ORCID:0000-0001-5608-2306,ORCID:0000-0001-5608-2306,"ADRIANA, ITO",https://orcid.org/0000-0001-5608-2306,https://openalex.org/A5053047789
ORCID:0000-0001-5608-3130,ORCID:0000-0001-5608-3130,"FARA, AZMAT",https://orcid.org/0000-0001-5608-3130,https://openalex.org/A5018050886
ORCID:0000-0001-5610-2506,ORCID:0000-0001-5610-2506,"MUHAMMED, S. ALNSOUR",https://orcid.org/0000-0001-5610-2506,https://openalex.org/A5007505637
ORCID:0000-0001-5612-9012,ORCID:0000-0001-5612-9012,"LAWRENCE, DOOLEY",https://orcid.org/0000-0001-5612-9012,https://openalex.org/A5034573138
ORCID:0000-0001-5612-9610,ORCID:0000-0001-5612-9610,"DWI, SUHARTANTO",https://orcid.org/0000-0001-5612-9610,https://openalex.org/A5048221413
ORCID:0000-0001-5615-5560,ORCID:0000-0001-5615-5560,"MAŁGORZATA, KOŁODZIEJCZAK",https://orcid.org/0000-0001-5615-5560,https://openalex.org/A5050410178
ORCID:0000-0001-5616-1768,ORCID:0000-0001-5616-1768,CORRINNE MEI JYIN LEE,https://orcid.org/0000-0001-5616-1768,
ORCID:0000-0001-5620-2435,ORCID:0000-0001-5620-2435,"MARIA, DEL CARMEN OTERO NEIRA",https://orcid.org/0000-0001-5620-2435,https://openalex.org/A5084444893
ORCID:0000-0001-5620-9282,ORCID:0000-0001-5620-9282,"MUZAFFAR, ASAD",https://orcid.org/0000-0001-5620-9282,https://openalex.org/A5044751639
ORCID:0000-0001-5626-3692,ORCID:0000-0001-5626-3692,DOMINIC CHALMERS,https://orcid.org/0000-0001-5626-3692,
ORCID:0000-0001-5628-731X,ORCID:0000-0001-5628-731X,"FRANCESCO, CAPPA",https://orcid.org/0000-0001-5628-731X,https://openalex.org/A5008236776
ORCID:0000-0001-5628-7643,ORCID:0000-0001-5628-7643,"MICHAEL, A. MERZ",https://orcid.org/0000-0001-5628-7643,https://openalex.org/A5103028445
ORCID:0000-0001-5632-4010,ORCID:0000-0001-5632-4010,"SHALOM, LEVY",https://orcid.org/0000-0001-5632-4010,https://openalex.org/A5033730902
ORCID:0000-0001-5634-4097,ORCID:0000-0001-5634-4097,CATHERINE KILELU,https://orcid.org/0000-0001-5634-4097,
ORCID:0000-0001-5637-8692,ORCID:0000-0001-5637-8692,"SAMER, ABDELNOUR",https://orcid.org/0000-0001-5637-8692,https://openalex.org/A5084514974
ORCID:0000-0001-5637-9433,ORCID:0000-0001-5637-9433,"CHRISTIAN, MESKE",https://orcid.org/0000-0001-5637-9433,https://openalex.org/A5076562855
ORCID:0000-0001-5639-3040,ORCID:0000-0001-5639-3040,"ROBERTO, PARENTE",https://orcid.org/0000-0001-5639-3040,https://openalex.org/A5076170622
ORCID:0000-0001-5640-2912,ORCID:0000-0001-5640-2912,"DANIELE, BELANGER",https://orcid.org/0000-0001-5640-2912,https://openalex.org/A5016578837
ORCID:0000-0001-5641-581X,ORCID:0000-0001-5641-581X,"PAWEL, POPIEL",https://orcid.org/0000-0001-5641-581X,https://openalex.org/A5059862266
ORCID:0000-0001-5645-523X,ORCID:0000-0001-5645-523X,"ANDREU, BLESA",https://orcid.org/0000-0001-5645-523X,https://openalex.org/A5049563842
ORCID:0000-0001-5648-4401,ORCID:0000-0001-5648-4401,"ANNE‐METTE, HJALAGER",https://orcid.org/0000-0001-5648-4401,https://openalex.org/A5091136269
ORCID:0000-0001-5648-9536,ORCID:0000-0001-5648-9536,"CHRISTOPHER, E. STEVENS",https://orcid.org/0000-0001-5648-9536,https://openalex.org/A5045346602
ORCID:0000-0001-5649-8504,ORCID:0000-0001-5649-8504,"WENPING, YE",https://orcid.org/0000-0001-5649-8504,https://openalex.org/A5046074812
ORCID:0000-0001-5650-1574,ORCID:0000-0001-5650-1574,SERDAR KALE,https://orcid.org/0000-0001-5650-1574,
ORCID:0000-0001-5651-4156,ORCID:0000-0001-5651-4156,CARSTEN Q. SCHNEIDER,https://orcid.org/0000-0001-5651-4156,
ORCID:0000-0001-5655-9354,ORCID:0000-0001-5655-9354,"UNG, HEE LEE",https://orcid.org/0000-0001-5655-9354,https://openalex.org/A5019413246
ORCID:0000-0001-5664-0742,ORCID:0000-0001-5664-0742,"ANNE, DE BRUIN",https://orcid.org/0000-0001-5664-0742,https://openalex.org/A5038522743
ORCID:0000-0001-5664-1462,ORCID:0000-0001-5664-1462,"LEI, SHI",https://orcid.org/0000-0001-5664-1462,https://openalex.org/A5101809577
ORCID:0000-0001-5673-5733,ORCID:0000-0001-5673-5733,"NIGUSSIE, MENGESHA",https://orcid.org/0000-0001-5673-5733,https://openalex.org/A5029597041
ORCID:0000-0001-5674-2802,ORCID:0000-0001-5674-2802,"UMUT, AVCI",https://orcid.org/0000-0001-5674-2802,https://openalex.org/A5023554614
ORCID:0000-0001-5675-2226,ORCID:0000-0001-5675-2226,THOMAS J. DEAN,https://orcid.org/0000-0001-5675-2226,
ORCID:0000-0001-5677-1128,ORCID:0000-0001-5677-1128,MORAN LAZAR,https://orcid.org/0000-0001-5677-1128,
ORCID:0000-0001-5681-5709,ORCID:0000-0001-5681-5709,KAY NAUMANN,https://orcid.org/0000-0001-5681-5709,
ORCID:0000-0001-5686-7875,ORCID:0000-0001-5686-7875,"T., BETTINA CORNWELL",https://orcid.org/0000-0001-5686-7875,https://openalex.org/A5016291840
ORCID:0000-0001-5692-0031,ORCID:0000-0001-5692-0031,"STEVE, CLARKE",https://orcid.org/0000-0001-5692-0031,https://openalex.org/A5086059794
ORCID:0000-0001-5693-584X,ORCID:0000-0001-5693-584X,"H, BARTON",https://orcid.org/0000-0001-5693-584X,https://openalex.org/A5011130768
ORCID:0000-0001-5696-136X,ORCID:0000-0001-5696-136X,"MARIA, LAUDA JOEL GOYAYI",https://orcid.org/0000-0001-5696-136X,https://openalex.org/A5031235924
ORCID:0000-0001-5698-6444,ORCID:0000-0001-5698-6444,"ALESSIO, COZZOLINO",https://orcid.org/0000-0001-5698-6444,https://openalex.org/A5048935213
ORCID:0000-0001-5699-0638,ORCID:0000-0001-5699-0638,"INDRAPRIYA, KULARATNE",https://orcid.org/0000-0001-5699-0638,https://openalex.org/A5052969894
ORCID:0000-0001-5699-1593,ORCID:0000-0001-5699-1593,"BORIS, JOHN VASQUEZ-REYES",https://orcid.org/0000-0001-5699-1593,https://openalex.org/A5092013652
ORCID:0000-0001-5706-4441,ORCID:0000-0001-5706-4441,"LOGAISWARI, INDIRAN",https://orcid.org/0000-0001-5706-4441,https://openalex.org/A5034428127
ORCID:0000-0001-5709-8131,ORCID:0000-0001-5709-8131,"KAI, H. LIM",https://orcid.org/0000-0001-5709-8131,https://openalex.org/A5070756197
ORCID:0000-0001-5711-8411,ORCID:0000-0001-5711-8411,"JOSEPH, K. NWANKPA",https://orcid.org/0000-0001-5711-8411,https://openalex.org/A5070035246
ORCID:0000-0001-5714-9074,ORCID:0000-0001-5714-9074,"JESSICA, KENNEDY",https://orcid.org/0000-0001-5714-9074,https://openalex.org/A5033693859
ORCID:0000-0001-5716-6261,ORCID:0000-0001-5716-6261,"WILLIAM, A. KERR",https://orcid.org/0000-0001-5716-6261,https://openalex.org/A5019238422
ORCID:0000-0001-5719-4940,ORCID:0000-0001-5719-4940,"MANUEL, RIVERA",https://orcid.org/0000-0001-5719-4940,https://openalex.org/A5101548074
ORCID:0000-0001-5720-5005,ORCID:0000-0001-5720-5005,MARTIN BARKER,https://orcid.org/0000-0001-5720-5005,
ORCID:0000-0001-5721-5369,ORCID:0000-0001-5721-5369,"KAI, FISCHBACH",https://orcid.org/0000-0001-5721-5369,https://openalex.org/A5086923749
ORCID:0000-0001-5724-0126,ORCID:0000-0001-5724-0126,"AMARJIT, GILL",https://orcid.org/0000-0001-5724-0126,https://openalex.org/A5101501684
ORCID:0000-0001-5724-1137,ORCID:0000-0001-5724-1137,"CHRISTINE, BAILEY",https://orcid.org/0000-0001-5724-1137,https://openalex.org/A5070992340
ORCID:0000-0001-5729-2751,ORCID:0000-0001-5729-2751,"ROBERT, D. HISRICH",https://orcid.org/0000-0001-5729-2751,https://openalex.org/A5035966387
ORCID:0000-0001-5731-4068,ORCID:0000-0001-5731-4068,"CHRISTIAN, SCHULZE",https://orcid.org/0000-0001-5731-4068,https://openalex.org/A5103101187
ORCID:0000-0001-5731-499X,ORCID:0000-0001-5731-499X,"TALIS, J. PUTNINS",https://orcid.org/0000-0001-5731-499X,https://openalex.org/A5016831214
ORCID:0000-0001-5731-5028,ORCID:0000-0001-5731-5028,SARAH COOPER,https://orcid.org/0000-0001-5731-5028,
ORCID:0000-0001-5731-8712,ORCID:0000-0001-5731-8712,"MARC, CHANTELAUZE",https://orcid.org/0000-0001-5731-8712,https://openalex.org/A5073344563
ORCID:0000-0001-5735-983X,ORCID:0000-0001-5735-983X,"SANDIP, RAKSHIT",https://orcid.org/0000-0001-5735-983X,https://openalex.org/A5037790744
ORCID:0000-0001-5736-9587,ORCID:0000-0001-5736-9587,"FU-SHENG, TSAI",https://orcid.org/0000-0001-5736-9587,https://openalex.org/A5044491205
ORCID:0000-0001-5740-0863,ORCID:0000-0001-5740-0863,"JULIE, BARNETT",https://orcid.org/0000-0001-5740-0863,https://openalex.org/A5072200485
ORCID:0000-0001-5746-8200,ORCID:0000-0001-5746-8200,"YINGYING, ZHANG",https://orcid.org/0000-0001-5746-8200,https://openalex.org/A5100422689
ORCID:0000-0001-5747-1338,ORCID:0000-0001-5747-1338,"YAQUN, YI",https://orcid.org/0000-0001-5747-1338,https://openalex.org/A5059654638
ORCID:0000-0001-5750-1939,ORCID:0000-0001-5750-1939,ANDREJA PUCIHAR,https://orcid.org/0000-0001-5750-1939,
ORCID:0000-0001-5750-9164,ORCID:0000-0001-5750-9164,MOJTABA ARAGHI,https://orcid.org/0000-0001-5750-9164,
ORCID:0000-0001-5751-5951,ORCID:0000-0001-5751-5951,"KARIN, GEUIJEN",https://orcid.org/0000-0001-5751-5951,https://openalex.org/A5056739007
ORCID:0000-0001-5752-1112,ORCID:0000-0001-5752-1112,"ANDY, LOCKETT",https://orcid.org/0000-0001-5752-1112,https://openalex.org/A5079027910
ORCID:0000-0001-5755-2939,ORCID:0000-0001-5755-2939,"ISABELLE, LE BRETON‐MILLER",https://orcid.org/0000-0001-5755-2939,https://openalex.org/A5062626633
ORCID:0000-0001-5755-4520,ORCID:0000-0001-5755-4520,JAVARIA SARWAR,https://orcid.org/0000-0001-5755-4520,
ORCID:0000-0001-5761-4765,ORCID:0000-0001-5761-4765,"HEBA, MOHAMED ADEL",https://orcid.org/0000-0001-5761-4765,https://openalex.org/A5076789308
ORCID:0000-0001-5764-637X,ORCID:0000-0001-5764-637X,"NICK, HENRY",https://orcid.org/0000-0001-5764-637X,https://openalex.org/A5086214242
ORCID:0000-0001-5770-9799,ORCID:0000-0001-5770-9799,"PABLO, CARDONA",https://orcid.org/0000-0001-5770-9799,https://openalex.org/A5010790627
ORCID:0000-0001-5771-4387,ORCID:0000-0001-5771-4387,"BALA, KRISHNAMOORTHY",https://orcid.org/0000-0001-5771-4387,https://openalex.org/A5039677345
ORCID:0000-0001-5773-9947,ORCID:0000-0001-5773-9947,"GREG, FISHER",https://orcid.org/0000-0001-5773-9947,https://openalex.org/A5101462655
ORCID:0000-0001-5775-5293,ORCID:0000-0001-5775-5293,"MAKARAND, MODY",https://orcid.org/0000-0001-5775-5293,https://openalex.org/A5048163508
ORCID:0000-0001-5779-7522,ORCID:0000-0001-5779-7522,"HECTOR, CUEVAS‐VARGAS",https://orcid.org/0000-0001-5779-7522,https://openalex.org/A5051237985
ORCID:0000-0001-5783-8486,ORCID:0000-0001-5783-8486,"DINO, VILLEGAS",https://orcid.org/0000-0001-5783-8486,https://openalex.org/A5010137973
ORCID:0000-0001-5784-7809,ORCID:0000-0001-5784-7809,"ISHA, GARG",https://orcid.org/0000-0001-5784-7809,https://openalex.org/A5071778319
ORCID:0000-0001-5786-7527,ORCID:0000-0001-5786-7527,"TIMOTHY, BATES",https://orcid.org/0000-0001-5786-7527,https://openalex.org/A5061077775
ORCID:0000-0001-5790-3508,ORCID:0000-0001-5790-3508,AYODELE MAXWELL OLOKUNDUN,https://orcid.org/0000-0001-5790-3508,
ORCID:0000-0001-5790-7947,ORCID:0000-0001-5790-7947,"ROSS, MILLAR",https://orcid.org/0000-0001-5790-7947,https://openalex.org/A5014219475
ORCID:0000-0001-5792-9871,ORCID:0000-0001-5792-9871,"RENAN, MA. TANHUECO",https://orcid.org/0000-0001-5792-9871,https://openalex.org/A5029420332
ORCID:0000-0001-5796-1134,ORCID:0000-0001-5796-1134,"MIRJAM, VAN PRAAG",https://orcid.org/0000-0001-5796-1134,https://openalex.org/A5057217391
ORCID:0000-0001-5796-3746,ORCID:0000-0001-5796-3746,"GHAZAL, ZALKAT",https://orcid.org/0000-0001-5796-3746,https://openalex.org/A5088578445
ORCID:0000-0001-5797-1148,ORCID:0000-0001-5797-1148,"VESA, PUHAKKA",https://orcid.org/0000-0001-5797-1148,https://openalex.org/A5048377799
ORCID:0000-0001-5800-6729,ORCID:0000-0001-5800-6729,"STEPHEN, DOWNING",https://orcid.org/0000-0001-5800-6729,https://openalex.org/A5015831663
ORCID:0000-0001-5803-8712,ORCID:0000-0001-5803-8712,"MARK, SMITH",https://orcid.org/0000-0001-5803-8712,https://openalex.org/A5054631761
ORCID:0000-0001-5803-9037,ORCID:0000-0001-5803-9037,"HANNU, SAARIJARVI",https://orcid.org/0000-0001-5803-9037,https://openalex.org/A5048795545
ORCID:0000-0001-5804-3087,ORCID:0000-0001-5804-3087,"MARCO, VAN GELDEREN",https://orcid.org/0000-0001-5804-3087,https://openalex.org/A5058320886
ORCID:0000-0001-5806-3176,ORCID:0000-0001-5806-3176,"WILLIAM, WILLIAMS",https://orcid.org/0000-0001-5806-3176,https://openalex.org/A5055469887
ORCID:0000-0001-5812-4354,ORCID:0000-0001-5812-4354,"SARA, CARTER",https://orcid.org/0000-0001-5812-4354,https://openalex.org/A5001410956
ORCID:0000-0001-5815-1619,ORCID:0000-0001-5815-1619,"SOURAFEL, GIRMA",https://orcid.org/0000-0001-5815-1619,https://openalex.org/A5007496251
ORCID:0000-0001-5815-3219,ORCID:0000-0001-5815-3219,"M., MUZAMIL NAQSHBANDI",https://orcid.org/0000-0001-5815-3219,https://openalex.org/A5027773986
ORCID:0000-0001-5817-8934,ORCID:0000-0001-5817-8934,"LAURA, CHAMBERLAIN",https://orcid.org/0000-0001-5817-8934,https://openalex.org/A5062588103
ORCID:0000-0001-5818-0559,ORCID:0000-0001-5818-0559,"DAVID, D. LOSCHELDER",https://orcid.org/0000-0001-5818-0559,https://openalex.org/A5030659617
