SR,SR_ref
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","CHUNG Y, 2015, TOTAL QUAL MANAG BUS"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","CODÁ R, 2019"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","CRICELLI L, 2019, J MULTI CRITERIA DECIS ANAL"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","CRUZ A, 2015, INT J ENTERP INF SYST"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","CU T, 2017"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","DAS K, 2009"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","MIRANDA J, 2014"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","GUILLET B, 2019"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","DEWNARAIN S, 2018"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","BENEDETTO C, 2017"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","SÁNCHEZ J, 2008"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","DIFFLEY S, 2018"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","DREW J, 2001, J SERV RES-US"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","DUGGAL E, 2017"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","ĐUKIĆ B, 2015"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","EL‐GOHARY H, 2013"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","FIDEL P, 2015, J BUS RES"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","FILIP A, 2016"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","FOLTEAN F, 2018, J BUS RES"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","FU H, 2016, INF DEV"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","GALVÃO M, 2018, J BUS IND MARK"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","GARCÍA M, 2001"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","GARRIDO‐MORENO A, 2015"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","GIL-GÓMEZ H, 2020"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","GIL-GÓMEZ H, 2021, INT ENTREP MANAGE J"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","GILAL F, 2018, EUR MANAG J"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","GU W, 2016, EXPERT SYST APPL"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","GUEROLA-NAVARRO V, 2020, INT J SERV OPER INF"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","GUEROLA-NAVARRO V, 2020"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","GUEROLA-NAVARRO V, 2021, J BUS RES"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","GUEROLA-NAVARRO V, 2021, TECHNOL FORECAST SOC CHANGE"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","GUPTA G, 2015"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","HAENLEIN M, 2017, BUS HORIZ"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","HAMIDI H, 2018, TELEMAT INFORM"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","HARKER M, 1999"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","HE Z, 2004, EXPERT SYST APPL"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","HILLS G, 2008, J SMALL BUS MANAGE"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","HITKA M, 2019"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","HU M, 2019, MANAGE SCI"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","HUANG E, 2005"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","HULT G, 2001, STRATEG MANAGE J"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","HUTCHINSON K, 2015, EUR J MARK"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","IVAN C, 2015"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","JABER F, 2016, J STRATEG MARK"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","JONES R, 2011"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","JUNAID M, 2019"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","KAHIYA E, 2018, INT BUS REV"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","KAMBOJ S, 2016"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","KANG J, 2017"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","KANTOROVÁ K, 2018"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","KAPTEIN M, 2018, J CONSUM MARK"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","KARIMI J, 2001, J MANAGE INFORM SYST"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","KASHANI F, 2017"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","KIM K, 2017, J MARKETING RES"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","KNOLL J, 2016, J ACAD MARKET SCI"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","KRACKLAUER A, 2004"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","KRAUS S, 2009, INT J ENTREPRENEURSHIP INNOV MANAGE"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","KUMAR A, 2019, J BUS RES"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","KUMAR V, 2019, CALIF MANAGE REV"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","LAU H, 2016"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","LAW R, 2018"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","LEVIN E, 2018, J BUS IND MARK"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","LI S, 2004"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","LI Y, 2018, INF MANAGE"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","LIN R, 2010"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","LIU W, 2020, ELECTRON MARK"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","LU Q, 2019, J INTERACT MARK"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","MARINO V, 2018"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","MAROLT M, 2015"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","MARTIN D, 2009"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","MARTÍNEZ‐LÓPEZ F, 2019, IND MARK MANAGE"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","MATIKAINEN M, 2015, IND MARK MANAGE"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","MAU S, 2018"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","MEHRABI H, 2018, IND MARK MANAGE"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","MEHTA A, 2016"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","MARTINA M, 1995"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","MERIGÓ J, 2014, APPL SOFT COMPUT"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","MERIGÓ J, 2016, AUST ACCOUNT REV"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","MIELL S, 2017"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","MOHAMMADHOSSEIN N, 2014, INT J ENTERP INF SYST"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","MORGAN N, 2017, J INT MARKETING"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","MOSAVI S, 2018"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","MULET-FORTEZA C, 2019"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","NAUDÉ P, 2019, IND MARK MANAGE"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","NAWASER K, 2018"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","NEMATI Y, 2018"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","NGAI E, 2005"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","NGAI E, 2008, EXPERT SYST APPL"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","NIELSON C, 1998, EUR J MARK"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","NAVARRETE F, 1994"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","LABURU C, 1996"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","OH J, 2018, J BUS IND MARK"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","OLAVARRÍA-JARABA A, 2018"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","OLTRA-BADENES R, 2019"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","JIMÉNEZ S, 2017"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","OUMAR T, 2017"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","OZUEM W, 2015"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","PALMER A, 2009"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","PARVATIYAR A, 2002"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","PAUL J, 2017, ASIA PAC BUS REV"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","PAUL J, 2019, INT MARK REV"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","PAUL J, 2019, J STRATEG MARK"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","PAUL J, 2019"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","PAUL J, 2017, WORLD ECON"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","PAYNE A, 2005, J MARKETING"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","PEDRON C, 2016"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","PESONEN J, 2019, TOUR MANAG"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","POHLUDKA M, 2019"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","POWELL A, 2018, EUR J MARK"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","PRINZIE A, 2004"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","RAHIMI R, 2016"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","RANDHAWA K, 2016, J PROD INNOVAT MANAG"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","RAVASAN A, 2018"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","REINARTZ W, 2004, J MARKETING RES"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","RODRÍGUEZ M, 2016"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","ROOPCHUND R, 2019"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","SAMIEE S, 2003, INT BUS REV"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","SIEMS F, 2015, INT J ENTREP VENTURING"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","SIN L, 2005, EUR J MARK"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","SINGH J, 2016"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","SINGH J, 2017, J BUS IND MARK"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","SKARMEAS D, 2017, IND MARK MANAGE"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","SMART D, 2011"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","SNYDER H, 2019, J BUS RES"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","SOLTANI Z, 2016, COMPUT HUMAN BEHAV"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","SOTA S, 2019"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","STOKES D, 2000, J RES MARK ENTREP"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","STONE M, 2017"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","STORBACKA K, 1994"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","SWARTS K, 2016"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","SWIFT R, 2000"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","TORRACO R, 2005"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","TSAI H, 2011, SCIENTOMETRICS"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","ULAGA W, 2006, EUR J MARK"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","ULLAH I, 2019, IEEE ACCESS"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","VALLASTER C, 2019, J BUS RES"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","VENTURINI W, 2015, J KNOWL MANAG"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","VICEDO P, 2020"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","WALI A, 2016"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","WANG Z, 2017, J INTERACT MARK"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","WILLIAMS P, 2016, J STRATEG MARK"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","YANG Q, 2015, ACTA OECON"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","YANG Y, 2019, MALAYS J LIBR INF SC"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","YOON K, 2014"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","YOUSSEF Y, 2017, J BUS IND MARK"
"V GUEROLA-NAVARRO, 2024, INT ENTREP MANAGE J","2023, J SERV MANAGE"
"MAHDI A, 2024, INT J ENTREP BEHAV R","ALQAHTANI N, 2018, J BUS RES"
"MAHDI A, 2024, INT J ENTREP BEHAV R","AMANKWAH‐AMOAH J, 2021, J BUS RES"
"MAHDI A, 2024, INT J ENTREP BEHAV R","BARNEY J, 2018, STRATEG MANAGE J"
"MAHDI A, 2024, INT J ENTREP BEHAV R","BENGTSSON M, 2014, IND MARK MANAGE"
"MAHDI A, 2024, INT J ENTREP BEHAV R","BERNAL S, 2002, INT J ENTREP BEHAV RES"
"MAHDI A, 2024, INT J ENTREP BEHAV R","BOSO N, 2011, INT BUS REV"
"MAHDI A, 2024, INT J ENTREP BEHAV R","BOSO N, 2013, J BUS VENTUR"
"MAHDI A, 2024, INT J ENTREP BEHAV R","BOUNCKEN R, 2013, J BUS RES"
"MAHDI A, 2024, INT J ENTREP BEHAV R","BOUNCKEN R, 2015"
"MAHDI A, 2024, INT J ENTREP BEHAV R","BOUNCKEN R, 2017, BRIT J MANAGE"
"MAHDI A, 2024, INT J ENTREP BEHAV R","BOUNCKEN R, 2019, LONG RANGE PLANN"
"MAHDI A, 2024, INT J ENTREP BEHAV R","BRACHE J, 2018, INT BUS REV"
"MAHDI A, 2024, INT J ENTREP BEHAV R","BRESSAN A, 2021, INT J ENTREP BEHAV RES"
"MAHDI A, 2024, INT J ENTREP BEHAV R","CADOGAN J, 2003, INT MARK REV"
"MAHDI A, 2024, INT J ENTREP BEHAV R","CADOGAN J, 2009, J INT MARKETING"
"MAHDI A, 2024, INT J ENTREP BEHAV R","CHAUDHRY S, 2004"
"MAHDI A, 2024, INT J ENTREP BEHAV R","CHAUDHRY S, 2008, J SMALL BUS ENTREP"
"MAHDI A, 2024, INT J ENTREP BEHAV R","CHAUDHRY S, 2023, INT J ENTREP BEHAV RES"
"MAHDI A, 2024, INT J ENTREP BEHAV R","CHETTY S, 2003, INT BUS REV"
"MAHDI A, 2024, INT J ENTREP BEHAV R",
"MAHDI A, 2024, INT J ENTREP BEHAV R","CRICK D, 1992, J MARK MANAGE"
"MAHDI A, 2024, INT J ENTREP BEHAV R","CRICK D, 2011, INT J ENTREP BEHAV RES"
"MAHDI A, 2024, INT J ENTREP BEHAV R","CRICK D, 2016"
"MAHDI A, 2024, INT J ENTREP BEHAV R","CRICK J, 2021, J INT MARKETING"
"MAHDI A, 2024, INT J ENTREP BEHAV R","CRICK J, 2021, J BUS RES"
"MAHDI A, 2024, INT J ENTREP BEHAV R","CRICK J, 2020, INT J ENTREP BEHAV RES"
"MAHDI A, 2024, INT J ENTREP BEHAV R","CRICK J, 2021, IND MARK MANAGE"
"MAHDI A, 2024, INT J ENTREP BEHAV R","CRICK J, 2022, INT J ENTREP BEHAV RES"
"MAHDI A, 2024, INT J ENTREP BEHAV R","CRICK J, 2023, IND MARK MANAGE"
"MAHDI A, 2024, INT J ENTREP BEHAV R","CRICK J, 2023, INT J ENTREPRENEURSHIP SMALL BUS"
"MAHDI A, 2024, INT J ENTREP BEHAV R","CRICK J, 2023, INT J ENTREP BEHAV RES"
"MAHDI A, 2024, INT J ENTREP BEHAV R","CUI V, 2017, STRATEG MANAGE J"
"MAHDI A, 2024, INT J ENTREP BEHAV R","CZAKON W, 2016, IND MARK MANAGE"
"MAHDI A, 2024, INT J ENTREP BEHAV R","CZAKON W, 2019, LONG RANGE PLANN"
"MAHDI A, 2024, INT J ENTREP BEHAV R","DANA L, 2008, INT J ENTREPRENEURSHIP SMALL BUS"
"MAHDI A, 2024, INT J ENTREP BEHAV R","DANA L, 2013"
"MAHDI A, 2024, INT J ENTREP BEHAV R","DAY G, 2013, J ACAD MARKET SCI"
"MAHDI A, 2024, INT J ENTREP BEHAV R","DESHPANDÉ R, 1998"
"MAHDI A, 2024, INT J ENTREP BEHAV R","EGGERS F, 2013, MANAG DECIS"
"MAHDI A, 2024, INT J ENTREP BEHAV R","EGGERS F, 2018, J BUS RES"
"MAHDI A, 2024, INT J ENTREP BEHAV R","FELZENSZTEIN C, 2023, INT J ENTREP BEHAV RES"
"MAHDI A, 2024, INT J ENTREP BEHAV R","FELZENSZTEIN C, 2013, J BUS RES"
"MAHDI A, 2024, INT J ENTREP BEHAV R","FELZENSZTEIN C, 2018, IND MARK MANAGE"
"MAHDI A, 2024, INT J ENTREP BEHAV R","FELZENSZTEIN C, 2018, J SMALL BUS MANAGE"
"MAHDI A, 2024, INT J ENTREP BEHAV R","FELZENSZTEIN C, 2020, J STRATEG MARK"
"MAHDI A, 2024, INT J ENTREP BEHAV R","FOSS N, 2020, J MANAGE STUD"
"MAHDI A, 2024, INT J ENTREP BEHAV R","GAVRILA S, 2021, INT J ENTREP BEHAV RES"
"MAHDI A, 2024, INT J ENTREP BEHAV R","GELDÉS C, 2014, J BUS RES"
"MAHDI A, 2024, INT J ENTREP BEHAV R","GERNSHEIMER O, 2021, IND MARK MANAGE"
"MAHDI A, 2024, INT J ENTREP BEHAV R","GIOTOPOULOS I, 2022, INT J ENTREP BEHAV RES"
"MAHDI A, 2024, INT J ENTREP BEHAV R","GNYAWALỊ D, 2018, J MANAGE"
"MAHDI A, 2024, INT J ENTREP BEHAV R","GRANATA J, 2017"
"MAHDI A, 2024, INT J ENTREP BEHAV R","HADDOUD M, 2017, J SMALL BUS ENTERP DEV"
"MAHDI A, 2024, INT J ENTREP BEHAV R","HADDOUD M, 2020, J BUS RES"
"MAHDI A, 2024, INT J ENTREP BEHAV R","HAMZAH M, 2023, INT J ENTREPRENEURSHIP SMALL BUS"
"MAHDI A, 2024, INT J ENTREP BEHAV R","HANSEN D, 2010, J RES MARK ENTREP"
"MAHDI A, 2024, INT J ENTREP BEHAV R","HANSEN D, 2019, J BUS RES"
"MAHDI A, 2024, INT J ENTREP BEHAV R","HIGUERAS‐CASTILLO E, 2023, J BUS RES"
"MAHDI A, 2024, INT J ENTREP BEHAV R","HILLS G, 2011, J SMALL BUS ENTREP"
"MAHDI A, 2024, INT J ENTREP BEHAV R","HILLS G, 2008, J SMALL BUS MANAGE"
"MAHDI A, 2024, INT J ENTREP BEHAV R","HULT G, 2005, STRATEG MANAGE J"
"MAHDI A, 2024, INT J ENTREP BEHAV R","JAWORSKI B, 1993, J MARKETING"
"MAHDI A, 2024, INT J ENTREP BEHAV R","JONES R, 2011"
"MAHDI A, 2024, INT J ENTREP BEHAV R","JONES R, 2012, SERV IND J"
"MAHDI A, 2024, INT J ENTREP BEHAV R","KABIR I, 2022, INT J ENTREP BEHAV RES"
"MAHDI A, 2024, INT J ENTREP BEHAV R","KAHIYA E, 2018, INT BUS REV"
"MAHDI A, 2024, INT J ENTREP BEHAV R","KAHIYA E, 2019, INT BUS REV"
"MAHDI A, 2024, INT J ENTREP BEHAV R","KARAMI M, 2022, J STRATEG MARK"
"MAHDI A, 2024, INT J ENTREP BEHAV R","KARAMI M, 2019"
"MAHDI A, 2024, INT J ENTREP BEHAV R","KATSIKEAS C, 2006, STRATEG MANAGE J"
"MAHDI A, 2024, INT J ENTREP BEHAV R","KHAN H, 2022, INT J ENTREP BEHAV RES"
"MAHDI A, 2024, INT J ENTREP BEHAV R","KOHLI A, 1990, J MARKETING"
"MAHDI A, 2024, INT J ENTREP BEHAV R","KOHLI A, 1993, J MARKETING RES"
"MAHDI A, 2024, INT J ENTREP BEHAV R","KRAUS S, 2018, INT J ENTREP BEHAV RES"
"MAHDI A, 2024, INT J ENTREP BEHAV R","KRAUS S, 2020, INT J ENTREP BEHAV RES"
"MAHDI A, 2024, INT J ENTREP BEHAV R","LI Y, 2008, IND MARK MANAGE"
"MAHDI A, 2024, INT J ENTREP BEHAV R","LIM W, 2023, J BUS RES"
"MAHDI A, 2024, INT J ENTREP BEHAV R","LINDELL M, 2001, J APPL PSYCHOL"
"MAHDI A, 2024, INT J ENTREP BEHAV R","MAGNANI G, 2018, INT MARK REV"
"MAHDI A, 2024, INT J ENTREP BEHAV R","LAMINE W, 2024, INT J ENTREPRENEURSHIP SMALL BUS"
"MAHDI A, 2024, INT J ENTREP BEHAV R","MEENA A, 2022, J BUS IND MARK"
"MAHDI A, 2024, INT J ENTREP BEHAV R","MILES M, 2006, EUR J MARK"
"MAHDI A, 2024, INT J ENTREP BEHAV R","MILES M, 2014, J STRATEG MARK"
"MAHDI A, 2024, INT J ENTREP BEHAV R","MORGAN T, 2019, J BUS RES"
"MAHDI A, 2024, INT J ENTREP BEHAV R","MORGAN N, 2009, STRATEG MANAGE J"
"MAHDI A, 2024, INT J ENTREP BEHAV R","MORGAN T, 2014"
"MAHDI A, 2024, INT J ENTREP BEHAV R","MORRIS M, 2002"
"MAHDI A, 2024, INT J ENTREP BEHAV R","MORRISH S, 2011, J RES MARK ENTREP"
"MAHDI A, 2024, INT J ENTREP BEHAV R","MORRISH S, 2019, J BUS RES"
"MAHDI A, 2024, INT J ENTREP BEHAV R","MORRISH S, 2010, J STRATEG MARK"
"MAHDI A, 2024, INT J ENTREP BEHAV R","NARVER J, 1990, J MARKETING"
"MAHDI A, 2024, INT J ENTREP BEHAV R","PARK B, 2013, IND MARK MANAGE"
"MAHDI A, 2024, INT J ENTREP BEHAV R","PODSAKOFF P, 2003, J APPL PSYCHOL"
"MAHDI A, 2024, INT J ENTREP BEHAV R","PORTER M, 2000, ECON DEV Q"
"MAHDI A, 2024, INT J ENTREP BEHAV R","PRIEM R, 2001, ACAD MANAGE REV"
"MAHDI A, 2024, INT J ENTREP BEHAV R","RAZA‐ULLAH T, 2013, IND MARK MANAGE"
"MAHDI A, 2024, INT J ENTREP BEHAV R","ROSIN A, 2020, J SMALL BUS STRATEGY"
"MAHDI A, 2024, INT J ENTREP BEHAV R","ROUNDY P, 2017, J RES MARK ENTREP"
"MAHDI A, 2024, INT J ENTREP BEHAV R","RYAN P, 2018, INT MARK REV"
"MAHDI A, 2024, INT J ENTREP BEHAV R","RAMAN R, 2018, INT MARK REV"
"MAHDI A, 2024, INT J ENTREP BEHAV R","SLATER S, 1994, J MARKETING"
"MAHDI A, 2024, INT J ENTREP BEHAV R","SUN Y, 2022, INT J ENTREP BEHAV RES"
"MAHDI A, 2024, INT J ENTREP BEHAV R","THOMAS L, 2013, INT J ENTREP BEHAV RES"
"MAHDI A, 2024, INT J ENTREP BEHAV R","TIDSTRÖM A, 2013, IND MARK MANAGE"
"MAHDI A, 2024, INT J ENTREP BEHAV R","VORHIES D, 2010, J ACAD MARKET SCI"
"MAHDI A, 2024, INT J ENTREP BEHAV R","WAEHNING N, 2023, INT J ENTREP BEHAV RES"
"MAHDI A, 2024, INT J ENTREP BEHAV R","WHALEN P, 2015, J STRATEG MARK"
"MAHDI A, 2024, INT J ENTREP BEHAV R","XU R, 2023, J BUS IND MARK"
"MAHDI A, 2024, INT J ENTREP BEHAV R","YAN Y, 2019, LONG RANGE PLANN"
"MAHDI A, 2024, INT J ENTREP BEHAV R","YOUNG S, 2000"
"MAHDI A, 2024, J RURAL STUD","ALQAHTANI N, 2018, J BUS RES"
"MAHDI A, 2024, J RURAL STUD","AMANKWAH‐AMOAH J, 2020, EUR MANAG J"
"MAHDI A, 2024, J RURAL STUD","AMANKWAH‐AMOAH J, 2021, J BUS RES"
"MAHDI A, 2024, J RURAL STUD","ARMSTRONG J, 1977, J MARKETING RES"
"MAHDI A, 2024, J RURAL STUD","ARSLAN A, 2022, INT J ENTREP BEHAV RES"
"MAHDI A, 2024, J RURAL STUD",
"MAHDI A, 2024, J RURAL STUD","BARNEY J, 2018, STRATEG MANAGE J"
"MAHDI A, 2024, J RURAL STUD","BECHERER R, 2012, NEW ENGL J ENTREP"
"MAHDI A, 2024, J RURAL STUD","BOLTON R, 1993, MARKET SCI"
"MAHDI A, 2024, J RURAL STUD","BOSO N, 2011, INT BUS REV"
"MAHDI A, 2024, J RURAL STUD","BOSO N, 2013, J BUS VENTUR"
"MAHDI A, 2024, J RURAL STUD","BOUNCKEN R, 2017, BRIT J MANAGE"
"MAHDI A, 2024, J RURAL STUD","BRACHE J, 2018, INT BUS REV"
"MAHDI A, 2024, J RURAL STUD","CADOGAN J, 2003, INT MARK REV"
"MAHDI A, 2024, J RURAL STUD","CADOGAN J, 2009, J INT MARKETING"
"MAHDI A, 2024, J RURAL STUD","CHARTERS S, 2002, TOUR MANAG"
"MAHDI A, 2024, J RURAL STUD","CHARTERS S, 2008, J TRAVEL RES"
"MAHDI A, 2024, J RURAL STUD","CHEGE S, 2020, J RURAL STUD"
"MAHDI A, 2024, J RURAL STUD","CRICK J, 2020, J BUS IND MARK"
"MAHDI A, 2024, J RURAL STUD","CRICK J, 2021, J BUS RES"
"MAHDI A, 2024, J RURAL STUD","CRICK J, 2021, J INT MARKETING"
